trip_id,pickup_time,drop_time,passenger_count,trip_distance,PULocationID,DOLocationID,payment_type,payment_method,fare_amount,surge_fare,Total_fare
2612,28-04-2025 00:44,28-04-2025 01:34,3,17.98,84,24,3,Google Pay,39.05,5.64,44.69
2613,02-04-2025 12:40,02-04-2025 13:02,5,25.5,117,179,3,Google Pay,54.33,4.53,58.86
2614,21-04-2025 07:37,21-04-2025 08:17,1,11.03,204,50,3,Google Pay,24.92,8.96,33.88
2615,28-04-2025 04:56,28-04-2025 05:08,4,3.69,145,7,3,Google Pay,10,7.37,17.37
2616,03-04-2025 05:10,03-04-2025 05:25,6,12.92,27,100,3,Google Pay,28.76,4.24,33
2617,12-04-2025 03:18,12-04-2025 03:37,6,21.95,17,81,3,Google Pay,47.11,5.54,52.65
2618,03-04-2025 00:19,03-04-2025 00:26,3,3.67,63,241,3,Google Pay,9.96,4.25,14.21
2619,19-04-2025 07:22,19-04-2025 08:01,4,6.58,64,181,3,Google Pay,15.87,4.41,20.28
2620,20-04-2025 23:27,20-04-2025 23:47,1,4.85,39,83,3,Google Pay,12.36,6.34,18.7
2621,11-04-2025 15:57,11-04-2025 16:20,4,24.01,130,54,3,Google Pay,51.3,2.17,53.47
2622,25-04-2025 13:33,25-04-2025 13:40,4,2.36,115,90,3,Google Pay,7.3,3.33,10.63
2623,10-04-2025 21:18,10-04-2025 22:03,1,20.75,45,203,3,Google Pay,44.68,2.79,47.47
2624,03-04-2025 13:39,03-04-2025 13:53,5,11.31,216,31,3,Google Pay,25.49,8.01,33.5
2625,07-04-2025 09:03,07-04-2025 09:25,4,22.8,88,193,3,Google Pay,48.84,9.42,58.26
2626,23-04-2025 22:23,23-04-2025 22:36,4,28.95,177,100,3,Google Pay,61.34,4.14,65.48
2627,14-04-2025 03:57,14-04-2025 04:19,5,3.88,105,89,3,Google Pay,10.39,0.77,11.16
2628,11-04-2025 15:46,11-04-2025 16:46,4,9.77,171,123,3,Google Pay,22.36,0.94,23.3
2629,27-04-2025 05:15,27-04-2025 06:10,4,24.4,108,47,3,Google Pay,52.09,4,56.09
2630,15-04-2025 12:19,15-04-2025 12:27,4,8.35,161,146,3,Google Pay,19.47,3.95,23.42
2631,27-04-2025 06:45,27-04-2025 07:31,6,6.85,40,3,3,Google Pay,16.42,1.46,17.88
2632,28-04-2025 05:05,28-04-2025 05:25,2,24.85,26,18,3,Google Pay,53.01,8.07,61.08
2633,15-04-2025 14:15,15-04-2025 15:12,5,29.62,83,81,3,Google Pay,62.7,5,67.7
2634,11-04-2025 18:45,11-04-2025 19:03,4,16.93,173,153,3,Google Pay,36.91,1.09,38
2635,14-04-2025 17:36,14-04-2025 18:15,6,8.7,173,67,3,Google Pay,20.18,0.99,21.17
2636,07-04-2025 12:28,07-04-2025 12:40,5,12.26,70,89,3,Google Pay,27.42,4.46,31.88
2637,24-04-2025 17:20,24-04-2025 17:25,3,5.52,6,135,3,Google Pay,13.72,1.17,14.89
2638,11-04-2025 01:26,11-04-2025 02:12,3,22.98,195,202,3,Google Pay,49.21,5.61,54.82
2639,19-04-2025 19:43,19-04-2025 20:10,4,23.32,13,179,3,Google Pay,49.9,3.85,53.75
2640,14-04-2025 16:13,14-04-2025 16:58,6,26.32,63,79,3,Google Pay,56,9.2,65.2
2641,13-04-2025 12:32,13-04-2025 13:15,6,1.28,13,85,3,Google Pay,5.1,4.19,9.29
2642,03-04-2025 18:34,03-04-2025 19:02,5,17.08,249,21,3,Google Pay,37.22,6.14,43.36
2643,26-04-2025 08:05,26-04-2025 08:30,5,6.82,205,165,3,Google Pay,16.36,8.11,24.47
2644,27-04-2025 22:15,27-04-2025 22:25,6,10.56,253,28,3,Google Pay,23.96,3.03,26.99
2645,08-04-2025 23:17,09-04-2025 00:07,5,23.66,40,237,3,Google Pay,50.59,5.12,55.71
2646,29-04-2025 11:45,29-04-2025 12:25,6,6.16,165,185,3,Google Pay,15.02,1.21,16.23
2647,20-04-2025 10:37,20-04-2025 10:58,2,19.33,31,155,3,Google Pay,41.79,4.33,46.12
2648,26-04-2025 07:08,26-04-2025 07:59,6,19.81,17,123,3,Google Pay,42.76,3.76,46.52
2649,23-04-2025 13:21,23-04-2025 13:34,3,28.65,137,87,3,Google Pay,60.73,4.28,65.01
2650,03-04-2025 03:12,03-04-2025 03:43,5,23.37,165,202,3,Google Pay,50,1.07,51.07
2651,16-04-2025 16:11,16-04-2025 16:55,6,24.21,223,40,3,Google Pay,51.71,3.98,55.69
2652,30-04-2025 06:40,30-04-2025 07:03,6,16.18,122,169,3,Google Pay,35.39,8.7,44.09
2653,18-04-2025 08:19,18-04-2025 08:44,5,6.01,78,70,3,Google Pay,14.72,9.37,24.09
2654,24-04-2025 20:51,24-04-2025 20:59,2,13.05,88,27,3,Google Pay,29.02,2.42,31.44
2655,15-04-2025 12:08,15-04-2025 12:53,2,16.71,113,131,3,Google Pay,36.46,3.01,39.47
2656,19-04-2025 22:44,19-04-2025 23:41,5,20.51,100,254,3,Google Pay,44.19,0.1,44.29
2657,19-04-2025 13:55,19-04-2025 14:00,1,18.43,239,85,3,Google Pay,39.96,1.16,41.12
2658,07-04-2025 18:59,07-04-2025 19:56,5,12.12,111,9,3,Google Pay,27.13,3.45,30.58
2659,14-04-2025 15:33,14-04-2025 16:00,5,8.33,90,50,3,Google Pay,19.43,6.85,26.28
2660,18-04-2025 03:11,18-04-2025 03:30,2,5.46,139,1,3,Google Pay,13.6,2.92,16.52
2661,09-04-2025 08:50,09-04-2025 09:41,2,20.97,135,4,3,Google Pay,45.12,0.75,45.87
2662,25-04-2025 11:33,25-04-2025 11:55,5,19.54,12,4,3,Google Pay,42.22,7.31,49.53
2663,22-04-2025 13:12,22-04-2025 13:28,5,20.78,244,90,3,Google Pay,44.74,4.67,49.41
2664,11-04-2025 23:12,11-04-2025 23:33,5,11.49,182,162,3,Google Pay,25.85,5.19,31.04
2665,11-04-2025 06:08,11-04-2025 06:14,2,8.24,195,155,3,Google Pay,19.25,3.26,22.51
2666,14-04-2025 16:29,14-04-2025 17:08,5,22.91,122,15,3,Google Pay,49.07,6.13,55.2
2667,07-04-2025 13:40,07-04-2025 14:27,5,23.32,53,32,3,Google Pay,49.9,8.91,58.81
2668,22-04-2025 01:44,22-04-2025 02:44,4,13.94,173,63,3,Google Pay,30.83,5.54,36.37
2669,03-04-2025 14:56,03-04-2025 15:50,1,18.55,179,108,3,Google Pay,40.2,5.88,46.08
2670,26-04-2025 14:16,26-04-2025 15:10,3,11.52,59,14,3,Google Pay,25.91,3.74,29.65
2671,19-04-2025 18:45,19-04-2025 19:27,1,21.21,54,23,3,Google Pay,45.61,0.83,46.44
2672,19-04-2025 22:56,19-04-2025 23:07,4,25.15,257,111,3,Google Pay,53.62,4.29,57.91
2673,26-04-2025 08:42,26-04-2025 09:33,3,20.8,245,160,3,Google Pay,44.78,9.25,54.03
2674,25-04-2025 02:53,25-04-2025 03:45,5,15.62,149,41,3,Google Pay,34.25,6.8,41.05
2675,07-04-2025 02:27,07-04-2025 03:16,4,14.03,16,144,3,Google Pay,31.02,4.9,35.92
2676,18-04-2025 16:15,18-04-2025 16:44,5,19.45,176,153,3,Google Pay,42.03,6.21,48.24
2677,12-04-2025 01:15,12-04-2025 02:01,2,20.55,28,82,3,Google Pay,44.27,5.59,49.86
2678,12-04-2025 14:31,12-04-2025 14:52,6,16.98,129,226,3,Google Pay,37.01,9.12,46.13
2679,10-04-2025 06:05,10-04-2025 07:05,4,18.94,223,152,3,Google Pay,41,2.24,43.24
2680,16-04-2025 00:44,16-04-2025 01:29,2,3.35,244,259,3,Google Pay,9.31,8.89,18.2
2681,30-04-2025 10:22,30-04-2025 11:07,4,28.58,238,79,3,Google Pay,60.59,6.88,67.47
2682,04-04-2025 14:21,04-04-2025 15:04,4,23.83,232,195,3,Google Pay,50.94,1.28,52.22
2683,21-04-2025 11:17,21-04-2025 11:57,2,11.53,92,223,3,Google Pay,25.94,3.72,29.66
2684,17-04-2025 21:18,17-04-2025 21:36,3,17.1,3,230,3,Google Pay,37.26,4.36,41.62
2685,05-04-2025 04:59,05-04-2025 05:56,1,1.9,81,150,3,Google Pay,6.36,0.83,7.19
2686,25-04-2025 09:03,25-04-2025 09:36,5,1.72,44,136,3,Google Pay,6,5.54,11.54
2687,09-04-2025 16:03,09-04-2025 16:22,4,7.9,155,123,3,Google Pay,18.56,2.59,21.15
2688,03-04-2025 08:17,03-04-2025 08:42,5,20.85,24,110,3,Google Pay,44.88,4.58,49.46
2689,13-04-2025 05:13,13-04-2025 05:35,6,25.64,99,143,3,Google Pay,54.61,4.39,59
2690,18-04-2025 03:58,18-04-2025 04:16,2,17,171,70,3,Google Pay,37.05,5.22,42.27
2691,28-04-2025 12:47,28-04-2025 13:29,5,16.2,148,54,3,Google Pay,35.43,8.46,43.89
2692,28-04-2025 10:33,28-04-2025 11:18,2,12.37,123,40,3,Google Pay,27.64,7.81,35.45
2693,02-04-2025 19:11,02-04-2025 20:07,5,5.27,112,197,3,Google Pay,13.21,8.73,21.94
2694,04-04-2025 07:29,04-04-2025 08:28,1,3.99,130,27,3,Google Pay,10.61,5.72,16.33
2695,09-04-2025 13:31,09-04-2025 14:24,1,22.94,68,180,3,Google Pay,49.13,6.16,55.29
2696,27-04-2025 17:47,27-04-2025 18:17,1,27.86,217,46,3,Google Pay,59.13,4.3,63.43
2697,26-04-2025 10:24,26-04-2025 10:38,1,14.02,96,142,3,Google Pay,31,7.17,38.17
2698,10-04-2025 21:02,10-04-2025 21:35,1,19.95,145,98,3,Google Pay,43.05,2.05,45.1
2699,22-04-2025 19:37,22-04-2025 19:56,1,27.48,33,126,3,Google Pay,58.35,4.75,63.1
2700,10-04-2025 12:09,10-04-2025 13:00,2,3.16,5,58,3,Google Pay,8.92,7.14,16.06
2701,16-04-2025 03:41,16-04-2025 04:32,4,23.23,118,177,3,Google Pay,49.72,7.78,57.5
2702,14-04-2025 19:09,14-04-2025 19:41,5,18.7,140,207,3,Google Pay,40.51,2.48,42.99
2703,01-04-2025 16:44,01-04-2025 17:12,1,18.16,230,154,3,Google Pay,39.41,1.82,41.23
2704,10-04-2025 15:21,10-04-2025 15:35,2,9.13,160,27,3,Google Pay,21.06,2.89,23.95
2705,09-04-2025 15:33,09-04-2025 16:08,2,20.67,249,163,3,Google Pay,44.51,9.2,53.71
2706,06-04-2025 08:08,06-04-2025 08:18,2,23.95,186,250,3,Google Pay,51.18,1.29,52.47
2707,22-04-2025 19:06,22-04-2025 19:42,4,3.83,40,188,3,Google Pay,10.28,9.53,19.81
2708,12-04-2025 00:58,12-04-2025 01:14,5,16.24,224,90,3,Google Pay,35.51,9.95,45.46
2709,28-04-2025 12:10,28-04-2025 12:44,4,3.49,152,131,3,Google Pay,9.59,7.83,17.42
2710,10-04-2025 07:22,10-04-2025 07:38,3,26.24,140,13,3,Google Pay,55.83,7.6,63.43
2711,19-04-2025 01:13,19-04-2025 02:10,2,15.48,128,29,3,Google Pay,33.96,9.53,43.49
2712,11-04-2025 21:24,11-04-2025 22:24,3,24.33,147,32,3,Google Pay,51.95,2.91,54.86
2713,26-04-2025 03:01,26-04-2025 03:17,6,11.36,218,150,3,Google Pay,25.59,1.29,26.88
2714,15-04-2025 15:17,15-04-2025 15:34,1,4.19,220,86,3,Google Pay,11.02,8.23,19.25
2715,13-04-2025 21:10,13-04-2025 21:51,1,1.72,145,58,3,Google Pay,6,1.71,7.71
2716,18-04-2025 07:47,18-04-2025 08:23,4,8.8,242,57,3,Google Pay,20.39,0.45,20.84
2717,22-04-2025 05:16,22-04-2025 06:07,5,7.7,60,25,3,Google Pay,18.15,1.96,20.11
2718,25-04-2025 06:53,25-04-2025 07:09,3,17.03,98,190,3,Google Pay,37.11,4.38,41.49
2719,30-04-2025 12:34,30-04-2025 13:20,5,1.14,181,76,3,Google Pay,4.82,4.95,9.77
2720,17-04-2025 08:24,17-04-2025 08:47,4,15.86,114,225,3,Google Pay,34.74,0.63,35.37
2721,15-04-2025 00:52,15-04-2025 00:58,1,12.06,103,183,3,Google Pay,27.01,4.43,31.44
2722,12-04-2025 21:41,12-04-2025 22:05,5,17.53,57,154,3,Google Pay,38.13,6.04,44.17
2723,17-04-2025 08:49,17-04-2025 09:04,5,21.22,129,23,3,Google Pay,45.63,9.32,54.95
2724,24-04-2025 08:07,24-04-2025 08:23,1,19.21,86,14,3,Google Pay,41.55,2.27,43.82
2725,23-04-2025 15:09,23-04-2025 16:06,3,29.55,200,94,3,Google Pay,62.56,2.11,64.67
2726,22-04-2025 05:00,22-04-2025 05:30,1,4.58,71,52,3,Google Pay,11.81,3.89,15.7
2727,05-04-2025 11:42,05-04-2025 12:30,5,13.18,98,41,3,Google Pay,29.29,9.84,39.13
2728,22-04-2025 08:48,22-04-2025 09:31,3,13.03,176,164,3,Google Pay,28.98,3.36,32.34
2729,15-04-2025 13:46,15-04-2025 14:03,3,12.8,233,6,3,Google Pay,28.52,0.44,28.96
2730,10-04-2025 05:52,10-04-2025 06:01,1,20.08,75,138,3,Google Pay,43.31,2.66,45.97
2731,17-04-2025 20:54,17-04-2025 21:08,5,14.95,143,99,3,Google Pay,32.89,5.58,38.47
2732,15-04-2025 05:47,15-04-2025 05:56,4,15.76,23,224,3,Google Pay,34.53,4.13,38.66
2733,19-04-2025 20:07,19-04-2025 20:39,5,13.25,181,30,3,Google Pay,29.43,7.74,37.17
2734,03-04-2025 01:56,03-04-2025 02:16,2,29.76,45,225,3,Google Pay,62.99,6.07,69.06
2735,26-04-2025 14:25,26-04-2025 14:59,6,27.86,92,261,3,Google Pay,59.13,5.59,64.72
2736,11-04-2025 01:41,11-04-2025 02:27,4,9.58,34,247,3,Google Pay,21.97,3.23,25.2
2737,07-04-2025 15:23,07-04-2025 15:53,3,3.79,166,79,3,Google Pay,10.2,5.52,15.72
2738,01-04-2025 17:42,01-04-2025 17:53,4,25.27,70,185,3,Google Pay,53.86,6.16,60.02
2739,12-04-2025 20:50,12-04-2025 21:41,3,29.92,196,180,3,Google Pay,63.31,1.79,65.1
2740,26-04-2025 04:21,26-04-2025 04:59,3,9.13,133,77,3,Google Pay,21.06,7.36,28.42
2741,27-04-2025 13:55,27-04-2025 14:08,4,11.05,247,262,3,Google Pay,24.96,3.93,28.89
2742,27-04-2025 08:34,27-04-2025 09:25,3,28.28,168,229,3,Google Pay,59.98,7.42,67.4
2743,20-04-2025 00:06,20-04-2025 00:59,3,21.48,156,2,3,Google Pay,46.16,1.78,47.94
2744,14-04-2025 10:25,14-04-2025 11:21,2,9.22,23,17,3,Google Pay,21.24,6.57,27.81
2745,07-04-2025 22:28,07-04-2025 22:33,5,17.64,200,12,3,Google Pay,38.35,0.27,38.62
2746,09-04-2025 22:17,09-04-2025 23:00,5,28.35,50,182,3,Google Pay,60.12,1.59,61.71
2747,16-04-2025 00:18,16-04-2025 00:29,6,24.45,186,7,3,Google Pay,52.2,8.91,61.11
2748,11-04-2025 11:14,11-04-2025 11:43,6,22.38,20,246,3,Google Pay,47.99,4.61,52.6
2749,18-04-2025 06:53,18-04-2025 07:22,2,22.24,116,157,3,Google Pay,47.7,5.08,52.78
2750,26-04-2025 22:21,26-04-2025 22:27,6,5.75,92,174,3,Google Pay,14.19,9.08,23.27
2751,12-04-2025 04:24,12-04-2025 04:36,4,24.83,53,181,3,Google Pay,52.97,4.85,57.82
2752,23-04-2025 17:22,23-04-2025 18:19,1,8.65,123,237,3,Google Pay,20.08,6.55,26.63
2753,26-04-2025 01:26,26-04-2025 01:31,1,27.95,4,157,3,Google Pay,59.31,2.22,61.53
2754,30-04-2025 19:00,30-04-2025 19:53,1,11.26,169,251,3,Google Pay,25.39,0.82,26.21
2755,16-04-2025 08:42,16-04-2025 09:40,2,25.8,73,221,3,Google Pay,54.94,3.53,58.47
2756,12-04-2025 17:04,12-04-2025 17:50,2,8.35,137,223,3,Google Pay,19.47,7.99,27.46
2757,23-04-2025 05:42,23-04-2025 05:49,3,15.68,256,211,3,Google Pay,34.37,4.47,38.84
2758,30-04-2025 04:54,30-04-2025 05:07,1,3.65,141,134,3,Google Pay,9.92,1.68,11.6
2759,23-04-2025 07:51,23-04-2025 08:11,4,19.97,208,259,3,Google Pay,43.09,5.45,48.54
2760,21-04-2025 23:20,22-04-2025 00:14,6,25.16,260,35,3,Google Pay,53.64,2.64,56.28
2761,08-04-2025 15:45,08-04-2025 15:55,4,21.69,263,183,3,Google Pay,46.59,9.47,56.06
2762,17-04-2025 00:40,17-04-2025 01:02,6,15.94,38,161,3,Google Pay,34.9,5.77,40.67
2763,08-04-2025 16:52,08-04-2025 17:06,1,1.83,203,93,3,Google Pay,6.22,9.83,16.05
2764,07-04-2025 08:52,07-04-2025 09:37,1,28.04,224,197,3,Google Pay,59.49,0.43,59.92
2765,25-04-2025 20:58,25-04-2025 21:41,1,21.31,52,206,3,Google Pay,45.81,0.12,45.93
2766,23-04-2025 05:22,23-04-2025 05:27,2,22.5,81,18,3,Google Pay,48.23,4.77,53
2767,09-04-2025 09:01,09-04-2025 09:56,6,23.94,211,234,3,Google Pay,51.16,8.62,59.78
2768,25-04-2025 16:09,25-04-2025 16:14,2,22.56,7,66,3,Google Pay,48.35,5.24,53.59
2769,30-04-2025 05:01,30-04-2025 05:56,2,13.51,45,244,3,Google Pay,29.96,8.76,38.72
2770,03-04-2025 16:09,03-04-2025 16:20,5,22.14,259,199,3,Google Pay,47.5,1.31,48.81
2771,24-04-2025 20:17,24-04-2025 20:56,4,18.94,142,18,3,Google Pay,41,6.99,47.99
2772,02-04-2025 12:56,02-04-2025 13:48,4,25.69,258,72,3,Google Pay,54.72,6.6,61.32
2773,04-04-2025 09:11,04-04-2025 10:08,3,24.17,37,155,3,Google Pay,51.63,5.45,57.08
2774,03-04-2025 04:59,03-04-2025 05:25,2,1.72,45,170,3,Google Pay,6,4.05,10.05
2775,01-04-2025 06:58,01-04-2025 07:57,6,11.68,120,151,3,Google Pay,26.24,6.47,32.71
2776,19-04-2025 18:26,19-04-2025 19:16,5,1.52,46,261,3,Google Pay,5.59,5.5,11.09
2777,07-04-2025 06:10,07-04-2025 06:20,5,3.51,140,80,3,Google Pay,9.63,2.73,12.36
2778,29-04-2025 16:53,29-04-2025 17:10,4,18.24,53,106,3,Google Pay,39.57,1.05,40.62
2779,11-04-2025 12:47,11-04-2025 13:00,2,26.28,62,11,3,Google Pay,55.92,3.87,59.79
2780,04-04-2025 02:14,04-04-2025 02:49,3,4.03,54,208,3,Google Pay,10.69,5.12,15.81
2781,07-04-2025 20:57,07-04-2025 21:50,2,13.81,69,130,3,Google Pay,30.57,5.09,35.66
2782,01-04-2025 09:59,01-04-2025 10:40,1,27.37,242,171,3,Google Pay,58.13,4.26,62.39
2783,10-04-2025 22:54,10-04-2025 23:27,2,24.52,252,33,3,Google Pay,52.34,3.27,55.61
2784,24-04-2025 00:23,24-04-2025 01:20,1,15.83,71,24,3,Google Pay,34.68,3.5,38.18
2785,21-04-2025 18:05,21-04-2025 18:20,1,23.26,100,197,3,Google Pay,49.78,2.66,52.44
2786,17-04-2025 23:38,18-04-2025 00:02,3,15.92,61,46,3,Google Pay,34.86,5.8,40.66
2787,03-04-2025 18:01,03-04-2025 18:27,6,5.16,103,231,3,Google Pay,12.99,8.5,21.49
2788,29-04-2025 02:50,29-04-2025 03:25,4,4.18,119,133,3,Google Pay,11,8.8,19.8
2789,30-04-2025 00:34,30-04-2025 00:48,2,6.06,17,85,3,Google Pay,14.82,9.94,24.76
2790,29-04-2025 01:24,29-04-2025 01:44,1,10.85,191,5,3,Google Pay,24.55,0.89,25.44
2791,22-04-2025 23:47,22-04-2025 23:55,2,27.95,212,221,3,Google Pay,59.31,2.14,61.45
2792,23-04-2025 04:52,23-04-2025 05:31,6,24.09,78,194,3,Google Pay,51.46,7.3,58.76
2793,01-04-2025 17:10,01-04-2025 17:59,4,13.27,46,69,3,Google Pay,29.47,6.45,35.92
2794,01-04-2025 07:13,01-04-2025 07:35,6,15.05,93,176,3,Google Pay,33.09,1.34,34.43
2795,25-04-2025 05:19,25-04-2025 06:04,4,8.34,13,239,3,Google Pay,19.45,6.31,25.76
2796,26-04-2025 02:32,26-04-2025 03:11,5,21.28,228,179,3,Google Pay,45.75,4.06,49.81
2797,19-04-2025 17:17,19-04-2025 17:29,4,24.18,17,256,3,Google Pay,51.65,9.57,61.22
2798,01-04-2025 12:56,01-04-2025 13:02,3,7.55,62,211,3,Google Pay,17.85,8.55,26.4
2799,01-04-2025 18:16,01-04-2025 19:13,6,1.73,43,227,3,Google Pay,6.02,0.73,6.75
2800,25-04-2025 02:15,25-04-2025 02:22,1,18.9,68,72,3,Google Pay,40.92,0.9,41.82
2801,13-04-2025 12:05,13-04-2025 12:16,5,17.09,212,65,3,Google Pay,37.24,4.17,41.41
2802,25-04-2025 09:10,25-04-2025 09:49,3,12.36,203,166,3,Google Pay,27.62,0.08,27.7
2803,14-04-2025 01:08,14-04-2025 01:31,2,19.49,214,214,3,Google Pay,42.11,0.94,43.05
2804,01-04-2025 18:43,01-04-2025 18:54,6,16.74,109,17,3,Google Pay,36.52,9.33,45.85
2805,23-04-2025 20:33,23-04-2025 21:10,1,7.89,94,173,3,Google Pay,18.54,7.92,26.46
2806,20-04-2025 14:18,20-04-2025 15:16,4,12.23,225,129,3,Google Pay,27.36,6.73,34.09
2807,09-04-2025 03:48,09-04-2025 04:19,1,13.13,225,3,3,Google Pay,29.19,8.3,37.49
2808,05-04-2025 20:53,05-04-2025 21:07,2,26.47,239,248,3,Google Pay,56.3,2.5,58.8
2809,05-04-2025 09:12,05-04-2025 09:17,5,28.85,118,70,3,Google Pay,61.14,7.26,68.4
2810,24-04-2025 20:46,24-04-2025 21:05,5,26.84,91,52,3,Google Pay,57.05,6.16,63.21
2811,07-04-2025 18:38,07-04-2025 18:44,6,21.72,19,259,3,Google Pay,46.65,8.49,55.14
2812,11-04-2025 23:12,11-04-2025 23:31,5,17.76,175,239,3,Google Pay,38.6,2.83,41.43
2813,09-04-2025 17:38,09-04-2025 18:10,6,20.83,106,94,3,Google Pay,44.84,7.64,52.48
2814,29-04-2025 04:57,29-04-2025 05:26,6,28.2,248,47,3,Google Pay,59.82,8.53,68.35
2815,24-04-2025 23:01,24-04-2025 23:15,6,7.87,142,75,3,Google Pay,18.5,5.49,23.99
2816,12-04-2025 11:42,12-04-2025 12:09,4,16.29,193,91,3,Google Pay,35.61,4.14,39.75
2817,17-04-2025 03:08,17-04-2025 03:54,3,20.84,208,86,3,Google Pay,44.86,9.49,54.35
2818,13-04-2025 03:59,13-04-2025 04:22,6,20.54,248,6,3,Google Pay,44.25,1.69,45.94
2819,19-04-2025 01:31,19-04-2025 01:50,6,7.94,142,230,3,Google Pay,18.64,0.36,19
2820,04-04-2025 14:18,04-04-2025 15:06,3,17.81,222,43,3,Google Pay,38.7,1.79,40.49
2821,17-04-2025 23:28,17-04-2025 23:57,1,23.98,225,198,3,Google Pay,51.24,6.83,58.07
2822,19-04-2025 11:29,19-04-2025 12:17,6,14.51,184,182,3,Google Pay,31.99,7.89,39.88
2823,21-04-2025 21:20,21-04-2025 22:10,4,23.9,188,169,3,Google Pay,51.08,7.17,58.25
2824,26-04-2025 17:07,26-04-2025 18:04,5,11.12,113,203,3,Google Pay,25.1,4.2,29.3
2825,12-04-2025 01:38,12-04-2025 01:50,5,28.19,181,194,3,Google Pay,59.8,9.68,69.48
2826,11-04-2025 06:41,11-04-2025 07:17,2,16.25,199,31,3,Google Pay,35.53,4.44,39.97
2827,14-04-2025 15:39,14-04-2025 15:54,2,18.08,70,102,3,Google Pay,39.25,9.81,49.06
2828,04-04-2025 16:03,04-04-2025 16:15,5,1.43,86,64,3,Google Pay,5.41,9.18,14.59
2829,30-04-2025 18:03,30-04-2025 18:22,5,5.52,39,91,3,Google Pay,13.72,4.07,17.79
2830,30-04-2025 13:51,30-04-2025 14:02,4,19.17,131,250,3,Google Pay,41.46,1.61,43.07
2831,02-04-2025 10:36,02-04-2025 10:59,3,12.89,10,183,3,Google Pay,28.7,0.9,29.6
2832,05-04-2025 06:07,05-04-2025 06:34,2,15.49,3,205,3,Google Pay,33.98,5.31,39.29
2833,19-04-2025 10:40,19-04-2025 10:49,3,2.36,150,89,3,Google Pay,7.3,7.63,14.93
2834,18-04-2025 06:15,18-04-2025 06:59,4,25.11,67,159,3,Google Pay,53.54,1.76,55.3
2835,18-04-2025 03:58,18-04-2025 04:24,5,23.64,193,130,3,Google Pay,50.55,3.18,53.73
2836,26-04-2025 03:41,26-04-2025 03:53,6,5.97,97,248,3,Google Pay,14.63,6.31,20.94
2837,22-04-2025 15:55,22-04-2025 16:23,3,19.21,19,140,3,Google Pay,41.55,4.61,46.16
2838,03-04-2025 13:17,03-04-2025 13:27,5,24.64,98,189,3,Google Pay,52.58,6.04,58.62
2839,29-04-2025 23:29,29-04-2025 23:36,5,19.41,57,91,3,Google Pay,41.95,6.76,48.71
2840,01-04-2025 10:19,01-04-2025 11:02,1,9.66,107,56,3,Google Pay,22.13,3.81,25.94
2841,08-04-2025 19:11,08-04-2025 19:25,3,19.86,88,226,3,Google Pay,42.87,7.86,50.73
2842,04-04-2025 18:18,04-04-2025 18:34,6,6.71,141,165,3,Google Pay,16.14,7.03,23.17
2843,23-04-2025 17:58,23-04-2025 18:30,3,9.89,144,36,3,Google Pay,22.6,6.88,29.48
2844,20-04-2025 17:56,20-04-2025 18:34,5,7.58,52,29,3,Google Pay,17.91,1.49,19.4
2845,30-04-2025 08:24,30-04-2025 08:50,6,16.93,212,80,3,Google Pay,36.91,4.74,41.65
2846,16-04-2025 01:50,16-04-2025 02:33,4,3.69,41,169,3,Google Pay,10,5.77,15.77
2847,26-04-2025 18:03,26-04-2025 18:19,1,28.03,91,33,3,Google Pay,59.47,2.26,61.73
2848,05-04-2025 08:09,05-04-2025 08:57,5,10.34,39,93,3,Google Pay,23.52,7.59,31.11
2849,25-04-2025 00:53,25-04-2025 01:25,2,6.96,13,112,3,Google Pay,16.65,1.21,17.86
2850,02-04-2025 22:28,02-04-2025 22:42,2,15.15,96,209,3,Google Pay,33.29,1.5,34.79
2851,11-04-2025 10:57,11-04-2025 11:44,1,8.67,109,194,3,Google Pay,20.12,4.13,24.25
2852,10-04-2025 14:55,10-04-2025 15:43,4,16.28,104,247,3,Google Pay,35.59,1.35,36.94
2853,26-04-2025 19:04,26-04-2025 19:28,5,10.78,231,118,3,Google Pay,24.41,0.12,24.53
2854,22-04-2025 15:22,22-04-2025 16:06,3,4.4,43,228,3,Google Pay,11.44,4.11,15.55
2855,13-04-2025 08:06,13-04-2025 09:03,1,8.34,209,9,3,Google Pay,19.45,6.49,25.94
2856,03-04-2025 02:51,03-04-2025 03:14,4,13.43,88,199,3,Google Pay,29.8,4.95,34.75
2857,04-04-2025 09:12,04-04-2025 09:39,3,1.39,93,129,3,Google Pay,5.33,0.52,5.85
2858,13-04-2025 18:14,13-04-2025 18:25,2,23.23,174,62,3,Google Pay,49.72,2.32,52.04
2859,25-04-2025 17:08,25-04-2025 17:30,2,18.84,126,2,3,Google Pay,40.79,5.24,46.03
2860,26-04-2025 15:30,26-04-2025 16:06,3,18.24,109,172,3,Google Pay,39.57,7.38,46.95
2861,30-04-2025 22:49,30-04-2025 23:36,1,16.61,47,245,3,Google Pay,36.26,7.94,44.2
2862,02-04-2025 11:56,02-04-2025 12:24,2,17.91,214,88,3,Google Pay,38.9,5.19,44.09
2863,09-04-2025 03:54,09-04-2025 04:15,5,28.07,92,83,3,Google Pay,59.55,6.46,66.01
2864,15-04-2025 07:30,15-04-2025 08:26,6,0.75,181,5,3,Google Pay,4.02,9.03,13.05
